Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,check,check T3
1028,1251,-98.3098,28.9177,-98.3098.28.9177,1251,12.5406,71,ATASCOSA,1,1
1029,1252,-98.2998,28.9177,-98.2998.28.9177,1252,12.4454,52,ATASCOSA,1,1
1030,1253,-98.2898,28.9177,-98.2898.28.9177,1253,12.112,52,ATASCOSA,1,1
1031,1254,-98.2798,28.9177,-98.2798.28.9177,1254,12.41,81,ATASCOSA,1,1
1032,1255,-98.2698,28.9177,-98.2698.28.9177,1255,11.7454,52,ATASCOSA,1,1
1033,1256,-98.2598,28.9177,-98.2598.28.9177,1256,12.5258,52,ATASCOSA,1,1
1034,1257,-98.2498,28.9177,-98.2498.28.9177,1257,12.1532,52,ATASCOSA,1,1
1035,1258,-98.2398,28.9177,-98.2398.28.9177,1258,12.1532,71,ATASCOSA,1,1
1036,1259,-98.2298,28.9177,-98.2298.28.9177,1259,12.5362,82,ATASCOSA,1,1
1037,1260,-98.7998,28.9077,-98.7998.28.9077,1260,2.2482,52,ATASCOSA,1,1
1038,1261,-98.7898,28.9077,-98.7898.28.9077,1261,2.2482,81,ATASCOSA,1,1
1039,1262,-98.7798,28.9077,-98.7798.28.9077,1262,2.2148,81,ATASCOSA,1,1
1040,1263,-98.7698,28.9077,-98.7698.28.9077,1263,2.2148,82,ATASCOSA,1,1
1041,1265,-98.7498,28.9077,-98.7498.28.9077,1265,2.3196,81,ATASCOSA,1,1
1042,1266,-98.7398,28.9077,-98.7398.28.9077,1266,2.273,81,ATASCOSA,1,1
1043,1267,-98.7298,28.9077,-98.7298.28.9077,1267,2.273,82,ATASCOSA,1,1
1044,1269,-98.7098,28.9077,-98.7098.28.9077,1269,2.1806,82,ATASCOSA,1,1
1045,1270,-98.6998,28.9077,-98.6998.28.9077,1270,2.3768,82,ATASCOSA,1,1
1046,1271,-98.6898,28.9077,-98.6898.28.9077,1271,2.273,82,ATASCOSA,1,1
1047,1272,-98.6798,28.9077,-98.6798.28.9077,1272,2.3196,52,ATASCOSA,1,1
1048,1273,-98.6698,28.9077,-98.6698.28.9077,1273,2.059,81,ATASCOSA,1,1
1049,1274,-98.6598,28.9077,-98.6598.28.9077,1274,2.0474,52,ATASCOSA,1,1
1050,1275,-98.6498,28.9077,-98.6498.28.9077,1275,2.059,52,ATASCOSA,1,1
1051,1276,-98.6398,28.9077,-98.6398.28.9077,1276,2.3846,81,ATASCOSA,1,1
1052,1277,-98.6298,28.9077,-98.6298.28.9077,1277,2.3196,52,ATASCOSA,1,1
1053,1278,-98.6198,28.9077,-98.6198.28.9077,1278,2.4676,52,ATASCOSA,1,1
1054,1279,-98.6098,28.9077,-98.6098.28.9077,1279,11.1762,81,ATASCOSA,1,1
1055,1280,-98.5998,28.9077,-98.5998.28.9077,1280,11.0386,81,ATASCOSA,1,1
1056,1281,-98.5898,28.9077,-98.5898.28.9077,1281,11.1762,71,ATASCOSA,1,1
1057,1282,-98.5798,28.9077,-98.5798.28.9077,1282,11.664,81,ATASCOSA,1,1
1058,1284,-98.5598,28.9077,-98.5598.28.9077,1284,11.1762,81,ATASCOSA,1,1
1059,1286,-98.5398,28.9077,-98.5398.28.9077,1286,11.8996,52,ATASCOSA,1,1
1060,1287,-98.5298,28.9077,-98.5298.28.9077,1287,11.664,71,ATASCOSA,1,1
1061,1288,-98.5198,28.9077,-98.5198.28.9077,1288,11.3242,71,ATASCOSA,1,1
1062,1289,-98.5098,28.9077,-98.5098.28.9077,1289,11.664,52,ATASCOSA,1,1
1063,1290,-98.4998,28.9077,-98.4998.28.9077,1290,12.16,52,ATASCOSA,1,1
1064,1291,-98.4898,28.9077,-98.4898.28.9077,1291,11.6794,52,ATASCOSA,1,1
1065,1292,-98.4798,28.9077,-98.4798.28.9077,1292,12.16,52,ATASCOSA,1,1
1066,1293,-98.4698,28.9077,-98.4698.28.9077,1293,12.1726,81,ATASCOSA,1,1
1067,1295,-98.4498,28.9077,-98.4498.28.9077,1295,12.1726,52,ATASCOSA,1,1
1068,1296,-98.4398,28.9077,-98.4398.28.9077,1296,11.6794,52,ATASCOSA,1,1
1069,1297,-98.4298,28.9077,-98.4298.28.9077,1297,11.9848,52,ATASCOSA,1,1
1070,1298,-98.4198,28.9077,-98.4198.28.9077,1298,11.9848,71,ATASCOSA,1,1
1071,1299,-98.4098,28.9077,-98.4098.28.9077,1299,12.0454,52,ATASCOSA,1,1
1072,1300,-98.3998,28.9077,-98.3998.28.9077,1300,12.16,71,ATASCOSA,1,1
1073,1301,-98.3898,28.9077,-98.3898.28.9077,1301,12.0454,81,ATASCOSA,1,1
1074,1302,-98.3798,28.9077,-98.3798.28.9077,1302,11.7268,52,ATASCOSA,1,1
1075,1303,-98.3698,28.9077,-98.3698.28.9077,1303,11.9652,52,ATASCOSA,1,1
1076,1304,-98.3598,28.9077,-98.3598.28.9077,1304,12.4136,52,ATASCOSA,1,1
1077,1305,-98.3498,28.9077,-98.3498.28.9077,1305,12.4842,52,ATASCOSA,1,1
1078,1306,-98.3398,28.9077,-98.3398.28.9077,1306,12.5756,52,ATASCOSA,1,1
1079,1307,-98.3298,28.9077,-98.3298.28.9077,1307,12.4458,90,ATASCOSA,1,1
1080,1308,-98.3098,28.9077,-98.3098.28.9077,1308,12.2408,82,ATASCOSA,1,1
1081,1309,-98.2998,28.9077,-98.2998.28.9077,1309,12.4458,52,ATASCOSA,1,1
1082,1310,-98.2898,28.9077,-98.2898.28.9077,1310,12.635,52,ATASCOSA,1,1
1083,1312,-98.2698,28.9077,-98.2698.28.9077,1312,12.4074,82,ATASCOSA,1,1
1084,1313,-98.2598,28.9077,-98.2598.28.9077,1313,12.2408,90,ATASCOSA,1,1
1085,1314,-98.2498,28.9077,-98.2498.28.9077,1314,13.1058,52,ATASCOSA,1,1
1086,1315,-98.2398,28.9077,-98.2398.28.9077,1315,12.6154,52,ATASCOSA,1,1
1087,1316,-98.2298,28.9077,-98.2298.28.9077,1316,11.6858,81,ATASCOSA,1,1
1088,1317,-98.2198,28.9077,-98.2198.28.9077,1317,13.1058,52,ATASCOSA,1,1
1089,1318,-98.7998,28.8977,-98.7998.28.8977,1318,2.441,71,ATASCOSA,1,1
1090,1319,-98.7898,28.8977,-98.7898.28.8977,1319,2.0558,82,ATASCOSA,1,1
1091,1320,-98.7798,28.8977,-98.7798.28.8977,1320,1.9364,82,ATASCOSA,1,1
1092,1321,-98.7698,28.8977,-98.7698.28.8977,1321,2.437,82,ATASCOSA,1,1
1093,1323,-98.7498,28.8977,-98.7498.28.8977,1323,2.5266,71,ATASCOSA,1,1
1094,1324,-98.7398,28.8977,-98.7398.28.8977,1324,2.273,52,ATASCOSA,1,1
1095,1325,-98.7298,28.8977,-98.7298.28.8977,1325,2.273,82,ATASCOSA,1,1
1096,1326,-98.7198,28.8977,-98.7198.28.8977,1326,2.273,82,ATASCOSA,1,1
1097,1327,-98.7098,28.8977,-98.7098.28.8977,1327,2.5266,82,ATASCOSA,1,1
1098,1328,-98.6998,28.8977,-98.6998.28.8977,1328,2.3196,52,ATASCOSA,1,1
1099,1329,-98.6898,28.8977,-98.6898.28.8977,1329,2.3062,52,ATASCOSA,1,1
1100,1331,-98.6698,28.8977,-98.6698.28.8977,1331,2.059,82,ATASCOSA,1,1
1101,1332,-98.6598,28.8977,-98.6598.28.8977,1332,2.3846,82,ATASCOSA,1,1
1102,1333,-98.6498,28.8977,-98.6498.28.8977,1333,2.059,81,ATASCOSA,1,1
1103,1334,-98.6398,28.8977,-98.6398.28.8977,1334,2.059,52,ATASCOSA,1,1
1104,1335,-98.6298,28.8977,-98.6298.28.8977,1335,2.059,71,ATASCOSA,1,1
1105,1336,-98.6198,28.8977,-98.6198.28.8977,1336,2.49,81,ATASCOSA,1,1
1106,1337,-98.6098,28.8977,-98.6098.28.8977,1337,2.5232,81,ATASCOSA,1,1
1107,1338,-98.5998,28.8977,-98.5998.28.8977,1338,11.3238,82,ATASCOSA,1,1
1108,1339,-98.5898,28.8977,-98.5898.28.8977,1339,11.3238,82,ATASCOSA,1,1
1109,1340,-98.5798,28.8977,-98.5798.28.8977,1340,11.3238,81,ATASCOSA,1,1
1110,1341,-98.5698,28.8977,-98.5698.28.8977,1341,11.6634,81,ATASCOSA,1,1
1111,1342,-98.5598,28.8977,-98.5598.28.8977,1342,11.176,82,ATASCOSA,1,1
1112,1343,-98.5498,28.8977,-98.5498.28.8977,1343,11.3238,81,ATASCOSA,1,1
1113,1344,-98.5398,28.8977,-98.5398.28.8977,1344,11.8996,71,ATASCOSA,1,1
1114,1346,-98.5198,28.8977,-98.5198.28.8977,1346,11.8222,82,ATASCOSA,1,1
1115,1347,-98.5098,28.8977,-98.5098.28.8977,1347,11.176,52,ATASCOSA,1,1
1116,1348,-98.4998,28.8977,-98.4998.28.8977,1348,11.448,71,ATASCOSA,1,1
1117,1349,-98.4898,28.8977,-98.4898.28.8977,1349,11.9846,52,ATASCOSA,1,1
1118,1350,-98.4798,28.8977,-98.4798.28.8977,1350,12.16,90,ATASCOSA,1,1
1119,1351,-98.4698,28.8977,-98.4698.28.8977,1351,12.16,81,ATASCOSA,1,1
1120,1352,-98.4598,28.8977,-98.4598.28.8977,1352,11.9976,52,ATASCOSA,1,1
1121,1353,-98.4498,28.8977,-98.4498.28.8977,1353,12.16,71,ATASCOSA,1,1
1122,1354,-98.4398,28.8977,-98.4398.28.8977,1354,12.805,71,ATASCOSA,1,1
1123,1355,-98.4298,28.8977,-98.4298.28.8977,1355,11.6792,52,ATASCOSA,1,1
1124,1356,-98.4198,28.8977,-98.4198.28.8977,1356,11.9846,52,ATASCOSA,1,1
1125,1357,-98.4098,28.8977,-98.4098.28.8977,1357,12.16,52,ATASCOSA,1,1
1126,1358,-98.3998,28.8977,-98.3998.28.8977,1358,11.448,81,ATASCOSA,1,1
1127,1359,-98.3898,28.8977,-98.3898.28.8977,1359,12.0454,52,ATASCOSA,1,1
1128,1360,-98.3798,28.8977,-98.3798.28.8977,1360,12.16,71,ATASCOSA,1,1
1129,1361,-98.3698,28.8977,-98.3698.28.8977,1361,12.5986,52,ATASCOSA,1,1
1130,1362,-98.3598,28.8977,-98.3598.28.8977,1362,11.9652,52,ATASCOSA,1,1
1131,1363,-98.3498,28.8977,-98.3498.28.8977,1363,12.4042,52,ATASCOSA,1,1
1132,1364,-98.3398,28.8977,-98.3398.28.8977,1364,13.2676,52,ATASCOSA,1,1
1133,1365,-98.3298,28.8977,-98.3298.28.8977,1365,12.2402,71,ATASCOSA,1,1
1134,1366,-98.3198,28.8977,-98.3198.28.8977,1366,12.5404,52,ATASCOSA,1,1
1135,1367,-98.3098,28.8977,-98.3098.28.8977,1367,12.4456,52,ATASCOSA,1,1
1136,1368,-98.2998,28.8977,-98.2998.28.8977,1368,11.7454,71,ATASCOSA,1,1
1137,1369,-98.2898,28.8977,-98.2898.28.8977,1369,12.407,82,ATASCOSA,1,1
1138,1371,-98.2698,28.8977,-98.2698.28.8977,1371,12.407,81,ATASCOSA,1,1
1139,1372,-98.2598,28.8977,-98.2598.28.8977,1372,12.1116,81,ATASCOSA,1,1
1140,1373,-98.2498,28.8977,-98.2498.28.8977,1373,12.032,52,ATASCOSA,1,1
1141,1374,-98.2398,28.8977,-98.2398.28.8977,1374,12.5322,52,ATASCOSA,1,1
1142,1375,-98.2298,28.8977,-98.2298.28.8977,1375,13.1058,52,ATASCOSA,1,1
1143,1376,-98.2198,28.8977,-98.2198.28.8977,1376,12.1832,52,ATASCOSA,1,1
1144,1377,-98.2098,28.8977,-98.2098.28.8977,1377,12.1452,52,ATASCOSA,1,1
1145,1378,-98.7998,28.8877,-98.7998.28.8877,1378,1.4624,82,ATASCOSA,1,1
1146,1379,-98.7898,28.8877,-98.7898.28.8877,1379,2.441,82,ATASCOSA,1,1
1147,1380,-98.7798,28.8877,-98.7798.28.8877,1380,2.437,82,ATASCOSA,1,1
1148,1381,-98.7698,28.8877,-98.7698.28.8877,1381,2.1824,82,ATASCOSA,1,1
1149,1383,-98.7498,28.8877,-98.7498.28.8877,1383,2.5266,71,ATASCOSA,1,1
1150,1384,-98.7398,28.8877,-98.7398.28.8877,1384,2.273,52,ATASCOSA,1,1
1151,1386,-98.7198,28.8877,-98.7198.28.8877,1386,2.273,82,ATASCOSA,1,1
1152,1388,-98.6998,28.8877,-98.6998.28.8877,1388,2.0588,52,ATASCOSA,1,1
1153,1389,-98.6898,28.8877,-98.6898.28.8877,1389,2.0588,52,ATASCOSA,1,1
1154,1390,-98.6798,28.8877,-98.6798.28.8877,1390,2.3198,52,ATASCOSA,1,1
1155,1391,-98.6698,28.8877,-98.6698.28.8877,1391,2.5266,82,ATASCOSA,1,1
1156,1392,-98.6598,28.8877,-98.6598.28.8877,1392,2.3198,81,ATASCOSA,1,1
1157,1394,-98.6398,28.8877,-98.6398.28.8877,1394,2.3198,82,ATASCOSA,1,1
1158,1396,-98.6198,28.8877,-98.6198.28.8877,1396,2.1566,52,ATASCOSA,1,1
1159,1397,-98.6098,28.8877,-98.6098.28.8877,1397,2.4422,71,ATASCOSA,1,1
1160,1398,-98.5998,28.8877,-98.5998.28.8877,1398,11.3236,82,ATASCOSA,1,1
1161,1399,-98.5898,28.8877,-98.5898.28.8877,1399,11.3236,52,ATASCOSA,1,1
1162,1400,-98.5798,28.8877,-98.5798.28.8877,1400,11.6634,52,ATASCOSA,1,1
1163,1401,-98.5698,28.8877,-98.5698.28.8877,1401,11.3236,81,ATASCOSA,1,1
1164,1402,-98.5598,28.8877,-98.5598.28.8877,1402,11.6634,71,ATASCOSA,1,1
1165,1403,-98.5498,28.8877,-98.5498.28.8877,1403,11.5226,81,ATASCOSA,1,1
1166,1404,-98.5398,28.8877,-98.5398.28.8877,1404,11.8216,71,ATASCOSA,1,1
1167,1405,-98.5298,28.8877,-98.5298.28.8877,1405,11.3236,81,ATASCOSA,1,1
1168,1406,-98.5198,28.8877,-98.5198.28.8877,1406,11.1756,52,ATASCOSA,1,1
1169,1407,-98.5098,28.8877,-98.5098.28.8877,1407,11.3236,90,ATASCOSA,1,1
1170,1408,-98.4998,28.8877,-98.4998.28.8877,1408,11.448,71,ATASCOSA,1,1
1171,1409,-98.4898,28.8877,-98.4898.28.8877,1409,11.448,52,ATASCOSA,1,1
1172,1410,-98.4798,28.8877,-98.4798.28.8877,1410,11.545,71,ATASCOSA,1,1
1173,1411,-98.4698,28.8877,-98.4698.28.8877,1411,11.9848,52,ATASCOSA,1,1
1174,1413,-98.4498,28.8877,-98.4498.28.8877,1413,11.9976,52,ATASCOSA,1,1
1175,1414,-98.4398,28.8877,-98.4398.28.8877,1414,12.1598,71,ATASCOSA,1,1
1176,1415,-98.4298,28.8877,-98.4298.28.8877,1415,11.6794,81,ATASCOSA,1,1
1177,1416,-98.4198,28.8877,-98.4198.28.8877,1416,12.1598,52,ATASCOSA,1,1
1178,1417,-98.4098,28.8877,-98.4098.28.8877,1417,12.1598,52,ATASCOSA,1,1
1179,1419,-98.3898,28.8877,-98.3898.28.8877,1419,11.8072,71,ATASCOSA,1,1
1180,1420,-98.3798,28.8877,-98.3798.28.8877,1420,11.9976,52,ATASCOSA,1,1
1181,1421,-98.3698,28.8877,-98.3698.28.8877,1421,12.0132,71,ATASCOSA,1,1
1182,1422,-98.3598,28.8877,-98.3598.28.8877,1422,12.4052,71,ATASCOSA,1,1
1183,1423,-98.3498,28.8877,-98.3498.28.8877,1423,12.4038,52,ATASCOSA,1,1
1184,1424,-98.3398,28.8877,-98.3398.28.8877,1424,12.4038,52,ATASCOSA,1,1
1185,1425,-98.3298,28.8877,-98.3298.28.8877,1425,12.4104,52,ATASCOSA,1,1
1186,1426,-98.3198,28.8877,-98.3198.28.8877,1426,12.4846,52,ATASCOSA,1,1
1187,1427,-98.3098,28.8877,-98.3098.28.8877,1427,12.4206,52,ATASCOSA,1,1
1188,1428,-98.2998,28.8877,-98.2998.28.8877,1428,12.4068,52,ATASCOSA,1,1
1189,1429,-98.2898,28.8877,-98.2898.28.8877,1429,12.5324,82,ATASCOSA,1,1
1190,1430,-98.2798,28.8877,-98.2798.28.8877,1430,11.745,82,ATASCOSA,1,1
1191,1431,-98.2698,28.8877,-98.2698.28.8877,1431,12.6348,81,ATASCOSA,1,1
1192,1432,-98.2598,28.8877,-98.2598.28.8877,1432,11.745,71,ATASCOSA,1,1
1193,1433,-98.2498,28.8877,-98.2498.28.8877,1433,12.2782,81,ATASCOSA,1,1
1194,1434,-98.2398,28.8877,-98.2398.28.8877,1434,11.6858,52,ATASCOSA,1,1
1195,1435,-98.2298,28.8877,-98.2298.28.8877,1435,12.4298,71,ATASCOSA,1,1
1196,1437,-98.2098,28.8877,-98.2098.28.8877,1437,10.735,52,ATASCOSA,1,1
1197,1438,-98.1998,28.8877,-98.1998.28.8877,1438,12.1792,52,ATASCOSA,1,1
1198,1439,-98.7998,28.8777,-98.7998.28.8777,1439,2.2146,81,ATASCOSA,1,1
1199,1440,-98.7898,28.8777,-98.7898.28.8777,1440,2.437,81,ATASCOSA,1,1
1200,1441,-98.7798,28.8777,-98.7798.28.8777,1441,2.0936,52,ATASCOSA,1,1
1201,1442,-98.7698,28.8777,-98.7698.28.8777,1442,2.1818,71,ATASCOSA,1,1
1202,1444,-98.7498,28.8777,-98.7498.28.8777,1444,2.2728,81,ATASCOSA,1,1
1203,1445,-98.7398,28.8777,-98.7398.28.8777,1445,2.5266,82,ATASCOSA,1,1
1204,1447,-98.7198,28.8777,-98.7198.28.8777,1447,2.3496,82,ATASCOSA,1,1
1205,1448,-98.7098,28.8777,-98.7098.28.8777,1448,2.3198,82,ATASCOSA,1,1
1206,1449,-98.6998,28.8777,-98.6998.28.8777,1449,2.3496,52,ATASCOSA,1,1
1207,1450,-98.6898,28.8777,-98.6898.28.8777,1450,2.0598,52,ATASCOSA,1,1
1208,1451,-98.6798,28.8777,-98.6798.28.8777,1451,2.3496,81,ATASCOSA,1,1
1209,1452,-98.6698,28.8777,-98.6698.28.8777,1452,2.3846,82,ATASCOSA,1,1
1210,1453,-98.6598,28.8777,-98.6598.28.8777,1453,2.2552,81,ATASCOSA,1,1
1211,1454,-98.6498,28.8777,-98.6498.28.8777,1454,2.3846,81,ATASCOSA,1,1
1212,1455,-98.6398,28.8777,-98.6398.28.8777,1455,2.0588,52,ATASCOSA,1,1
1213,1456,-98.6298,28.8777,-98.6298.28.8777,1456,2.0588,81,ATASCOSA,1,1
1214,1457,-98.6198,28.8777,-98.6198.28.8777,1457,2.1708,81,ATASCOSA,1,1
1215,1458,-98.6098,28.8777,-98.6098.28.8777,1458,2.5116,81,ATASCOSA,1,1
1216,1459,-98.5998,28.8777,-98.5998.28.8777,1459,2.6806,52,ATASCOSA,1,1
1217,1460,-98.5898,28.8777,-98.5898.28.8777,1460,11.176,82,ATASCOSA,1,1
1218,1462,-98.5698,28.8777,-98.5698.28.8777,1462,11.6634,82,ATASCOSA,1,1
1219,1463,-98.5598,28.8777,-98.5598.28.8777,1463,11.3234,82,ATASCOSA,1,1
1220,1464,-98.5498,28.8777,-98.5498.28.8777,1464,12.4826,52,ATASCOSA,1,1
1221,1465,-98.5398,28.8777,-98.5398.28.8777,1465,11.176,52,ATASCOSA,1,1
1222,1466,-98.5298,28.8777,-98.5298.28.8777,1466,11.3234,52,ATASCOSA,1,1
1223,1468,-98.5098,28.8777,-98.5098.28.8777,1468,11.6634,81,ATASCOSA,1,1
1224,1469,-98.4998,28.8777,-98.4998.28.8777,1469,11.6222,71,ATASCOSA,1,1
1225,1470,-98.4798,28.8777,-98.4798.28.8777,1470,12.691,71,ATASCOSA,1,1
1226,1471,-98.4698,28.8777,-98.4698.28.8777,1471,11.9846,71,ATASCOSA,1,1
1227,1473,-98.4498,28.8777,-98.4498.28.8777,1473,11.7298,90,ATASCOSA,1,1
1228,1474,-98.4398,28.8777,-98.4398.28.8777,1474,11.9972,52,ATASCOSA,1,1
1229,1475,-98.4298,28.8777,-98.4298.28.8777,1475,12.1274,52,ATASCOSA,1,1
1230,1476,-98.4198,28.8777,-98.4198.28.8777,1476,12.0938,52,ATASCOSA,1,1
1231,1477,-98.4098,28.8777,-98.4098.28.8777,1477,11.9972,52,ATASCOSA,1,1
1232,1478,-98.3998,28.8777,-98.3998.28.8777,1478,11.448,52,ATASCOSA,1,1
1233,1479,-98.3898,28.8777,-98.3898.28.8777,1479,12.1596,52,ATASCOSA,1,1
1234,1480,-98.3798,28.8777,-98.3798.28.8777,1480,11.8746,52,ATASCOSA,1,1
1235,1481,-98.3698,28.8777,-98.3698.28.8777,1481,11.7654,81,ATASCOSA,1,1
1236,1482,-98.3598,28.8777,-98.3598.28.8777,1482,12.4052,52,ATASCOSA,1,1
1237,1483,-98.3498,28.8777,-98.3498.28.8777,1483,12.4052,52,ATASCOSA,1,1
1238,1484,-98.3398,28.8777,-98.3398.28.8777,1484,12.8206,52,ATASCOSA,1,1
1239,1485,-98.3298,28.8777,-98.3298.28.8777,1485,11.7996,71,ATASCOSA,1,1
1240,1487,-98.3098,28.8777,-98.3098.28.8777,1487,12.4206,81,ATASCOSA,1,1
1241,1488,-98.2998,28.8777,-98.2998.28.8777,1488,12.4206,52,ATASCOSA,1,1
1242,1489,-98.2898,28.8777,-98.2898.28.8777,1489,11.7432,81,ATASCOSA,1,1
1243,1490,-98.2798,28.8777,-98.2798.28.8777,1490,11.9576,90,ATASCOSA,1,1
1244,1491,-98.2698,28.8777,-98.2698.28.8777,1491,12.6348,52,ATASCOSA,1,1
1245,1492,-98.2598,28.8777,-98.2598.28.8777,1492,12.4092,52,ATASCOSA,1,1
1246,1493,-98.2498,28.8777,-98.2498.28.8777,1493,12.1524,81,ATASCOSA,1,1
1247,1494,-98.2398,28.8777,-98.2398.28.8777,1494,13.3898,52,ATASCOSA,1,1
1248,1495,-98.2298,28.8777,-98.2298.28.8777,1495,12.7784,52,ATASCOSA,1,1
1249,1496,-98.2198,28.8777,-98.2198.28.8777,1496,12.4724,52,ATASCOSA,1,1
1250,1497,-98.2098,28.8777,-98.2098.28.8777,1497,12.4724,52,ATASCOSA,1,1
1251,1498,-98.1998,28.8777,-98.1998.28.8777,1498,7.5614,52,ATASCOSA,1,1
1252,1499,-98.1898,28.8777,-98.1898.28.8777,1499,12.7784,52,ATASCOSA,1,1
1253,1500,-98.7998,28.8677,-98.7998.28.8677,1500,2.8276,82,ATASCOSA,1,1
1254,1502,-98.7798,28.8677,-98.7798.28.8677,1502,2.578,81,ATASCOSA,1,1
1255,1504,-98.7598,28.8677,-98.7598.28.8677,1504,2.578,71,ATASCOSA,1,1
1256,1505,-98.7498,28.8677,-98.7498.28.8677,1505,2.6878,82,ATASCOSA,1,1
1257,1506,-98.7398,28.8677,-98.7398.28.8677,1506,2.5792,82,ATASCOSA,1,1
1258,1507,-98.7298,28.8677,-98.7298.28.8677,1507,2.5792,52,ATASCOSA,1,1
1259,1508,-98.7198,28.8677,-98.7198.28.8677,1508,2.8302,82,ATASCOSA,1,1
1260,1509,-98.7098,28.8677,-98.7098.28.8677,1509,2.6078,71,ATASCOSA,1,1
1261,1510,-98.6998,28.8677,-98.6998.28.8677,1510,2.6546,52,ATASCOSA,1,1
1262,1511,-98.6898,28.8677,-98.6898.28.8677,1511,2.6128,90,ATASCOSA,1,1
1263,1512,-98.6798,28.8677,-98.6798.28.8677,1512,1.6214,52,ATASCOSA,1,1
1264,1513,-98.6698,28.8677,-98.6698.28.8677,1513,2.815,81,ATASCOSA,1,1
1265,1514,-98.6598,28.8677,-98.6598.28.8677,1514,2.5792,52,ATASCOSA,1,1
1266,1515,-98.6498,28.8677,-98.6498.28.8677,1515,2.2842,81,ATASCOSA,1,1
1267,1516,-98.6398,28.8677,-98.6398.28.8677,1516,2.6078,81,ATASCOSA,1,1
1268,1517,-98.6298,28.8677,-98.6298.28.8677,1517,2.6546,82,ATASCOSA,1,1
1269,1519,-98.6098,28.8677,-98.6098.28.8677,1519,2.6564,52,ATASCOSA,1,1
1270,1520,-98.5998,28.8677,-98.5998.28.8677,1520,2.609,82,ATASCOSA,1,1
1271,1521,-98.5898,28.8677,-98.5898.28.8677,1521,2.609,82,ATASCOSA,1,1
1272,1522,-98.5798,28.8677,-98.5798.28.8677,1522,11.3908,82,ATASCOSA,1,1
1273,1524,-98.5598,28.8677,-98.5598.28.8677,1524,11.0752,52,ATASCOSA,1,1
1274,1525,-98.5498,28.8677,-98.5498.28.8677,1525,11.0752,52,ATASCOSA,1,1
1275,1527,-98.5298,28.8677,-98.5298.28.8677,1527,11.0554,71,ATASCOSA,1,1
1276,1528,-98.5198,28.8677,-98.5198.28.8677,1528,11.3908,81,ATASCOSA,1,1
1277,1529,-98.5098,28.8677,-98.5098.28.8677,1529,11.3908,52,ATASCOSA,1,1
1278,1531,-98.4898,28.8677,-98.4898.28.8677,1531,11.8392,52,ATASCOSA,1,1
1279,1532,-98.4798,28.8677,-98.4798.28.8677,1532,11.6994,52,ATASCOSA,1,1
1280,1533,-98.4698,28.8677,-98.4698.28.8677,1533,11.7684,71,ATASCOSA,1,1
1281,1534,-98.4598,28.8677,-98.4598.28.8677,1534,11.4438,81,ATASCOSA,1,1
1282,1535,-98.4498,28.8677,-98.4498.28.8677,1535,11.953,52,ATASCOSA,1,1
1283,1536,-98.4398,28.8677,-98.4398.28.8677,1536,11.953,82,ATASCOSA,1,1
1284,1537,-98.4298,28.8677,-98.4298.28.8677,1537,11.4948,52,ATASCOSA,1,1
1285,1538,-98.4198,28.8677,-98.4198.28.8677,1538,11.953,52,ATASCOSA,1,1
1286,1539,-98.4098,28.8677,-98.4098.28.8677,1539,11.4438,81,ATASCOSA,1,1
1287,1540,-98.3998,28.8677,-98.3998.28.8677,1540,11.953,52,ATASCOSA,1,1
1288,1541,-98.3898,28.8677,-98.3898.28.8677,1541,11.5244,81,ATASCOSA,1,1
1289,1542,-98.3698,28.8677,-98.3698.28.8677,1542,11.701,52,ATASCOSA,1,1
1290,1543,-98.3598,28.8677,-98.3598.28.8677,1543,12.3606,52,ATASCOSA,1,1
1291,1544,-98.3498,28.8677,-98.3498.28.8677,1544,11.9134,52,ATASCOSA,1,1
1292,1545,-98.3398,28.8677,-98.3398.28.8677,1545,12.6508,81,ATASCOSA,1,1
1293,1546,-98.3298,28.8677,-98.3298.28.8677,1546,11.7418,52,ATASCOSA,1,1
1294,1547,-98.3198,28.8677,-98.3198.28.8677,1547,12.3398,52,ATASCOSA,1,1
1295,1548,-98.3098,28.8677,-98.3098.28.8677,1548,12.3398,81,ATASCOSA,1,1
1296,1549,-98.2998,28.8677,-98.2998.28.8677,1549,12.4426,52,ATASCOSA,1,1
1297,1550,-98.2898,28.8677,-98.2898.28.8677,1550,12.4426,52,ATASCOSA,1,1
1298,1551,-98.2798,28.8677,-98.2798.28.8677,1551,12.1488,71,ATASCOSA,1,1
1299,1552,-98.2698,28.8677,-98.2698.28.8677,1552,12.3398,52,ATASCOSA,1,1
1300,1553,-98.2598,28.8677,-98.2598.28.8677,1553,11.8834,81,ATASCOSA,1,1
1301,1554,-98.2498,28.8677,-98.2498.28.8677,1554,13.508,52,ATASCOSA,1,1
1302,1555,-98.2398,28.8677,-98.2398.28.8677,1555,11.9732,52,ATASCOSA,1,1
1303,1556,-98.2298,28.8677,-98.2298.28.8677,1556,13.508,52,ATASCOSA,1,1
1304,1557,-98.2198,28.8677,-98.2198.28.8677,1557,13.508,52,ATASCOSA,1,1
1305,1558,-98.2098,28.8677,-98.2098.28.8677,1558,12.9368,52,ATASCOSA,1,1
1306,1559,-98.1998,28.8677,-98.1998.28.8677,1559,10.8778,52,ATASCOSA,1,1
1307,1560,-98.1898,28.8677,-98.1898.28.8677,1560,12.4272,52,ATASCOSA,1,1
