index,RunID, LON, LAT,tag,Coord_ID,YIELD ,land cover,county,
856,1060,-98.5498,28.9477,-98.5498.28.9477,1060,10.3488,81,ATASCOSA,1
857,1061,-98.5398,28.9477,-98.5398.28.9477,1061,10.4924,52,ATASCOSA,1
858,1062,-98.5298,28.9477,-98.5298.28.9477,1062,10.6766,81,ATASCOSA,1
859,1063,-98.5198,28.9477,-98.5198.28.9477,1063,10.8142,81,ATASCOSA,1
860,1065,-98.4998,28.9477,-98.4998.28.9477,1065,10.2394,81,ATASCOSA,1
861,1066,-98.4898,28.9477,-98.4898.28.9477,1066,10.8462,52,ATASCOSA,1
862,1067,-98.4798,28.9477,-98.4798.28.9477,1067,10.686,52,ATASCOSA,1
863,1068,-98.4698,28.9477,-98.4698.28.9477,1068,10.686,52,ATASCOSA,1
864,1069,-98.4598,28.9477,-98.4598.28.9477,1069,11.0232,82,ATASCOSA,1
865,1070,-98.4498,28.9477,-98.4498.28.9477,1070,10.5162,52,ATASCOSA,1
866,1071,-98.4398,28.9477,-98.4398.28.9477,1071,11.1444,52,ATASCOSA,1
867,1073,-98.4198,28.9477,-98.4198.28.9477,1073,11.1444,81,ATASCOSA,1
868,1074,-98.4098,28.9477,-98.4098.28.9477,1074,10.7268,71,ATASCOSA,1
869,1075,-98.3998,28.9477,-98.3998.28.9477,1075,11.1444,52,ATASCOSA,1
870,1076,-98.3898,28.9477,-98.3898.28.9477,1076,10.7268,52,ATASCOSA,1
871,1077,-98.3798,28.9477,-98.3798.28.9477,1077,11.2336,52,ATASCOSA,1
872,1078,-98.3698,28.9477,-98.3698.28.9477,1078,11.4952,71,ATASCOSA,1
873,1079,-98.3598,28.9477,-98.3598.28.9477,1079,10.6782,52,ATASCOSA,1
874,1080,-98.3498,28.9477,-98.3498.28.9477,1080,11.7016,52,ATASCOSA,1
875,1082,-98.3298,28.9477,-98.3298.28.9477,1082,11.7446,52,ATASCOSA,1
876,1083,-98.3198,28.9477,-98.3198.28.9477,1083,11.743,81,ATASCOSA,1
877,1084,-98.3098,28.9477,-98.3098.28.9477,1084,11.2718,82,ATASCOSA,1
878,1085,-98.2998,28.9477,-98.2998.28.9477,1085,11.6704,71,ATASCOSA,1
879,1087,-98.2798,28.9477,-98.2798.28.9477,1087,10.4898,52,ATASCOSA,1
880,1088,-98.2698,28.9477,-98.2698.28.9477,1088,11.4732,71,ATASCOSA,1
881,1089,-98.2598,28.9477,-98.2598.28.9477,1089,11.2718,81,ATASCOSA,1
882,1090,-98.7998,28.9377,-98.7998.28.9377,1090,3.3152,52,ATASCOSA,1
883,1091,-98.7898,28.9377,-98.7898.28.9377,1091,3.7552,52,ATASCOSA,1
884,1093,-98.7698,28.9377,-98.7698.28.9377,1093,3.432,82,ATASCOSA,1
885,1094,-98.7598,28.9377,-98.7598.28.9377,1094,3.3374,52,ATASCOSA,1
886,1095,-98.7498,28.9377,-98.7498.28.9377,1095,3.218,81,ATASCOSA,1
887,1096,-98.7398,28.9377,-98.7398.28.9377,1096,3.5912,82,ATASCOSA,1
888,1097,-98.7298,28.9377,-98.7298.28.9377,1097,3.41,82,ATASCOSA,1
889,1098,-98.7198,28.9377,-98.7198.28.9377,1098,3.41,82,ATASCOSA,1
890,1099,-98.7098,28.9377,-98.7098.28.9377,1099,3.574,82,ATASCOSA,1
891,1100,-98.6998,28.9377,-98.6998.28.9377,1100,3.4412,52,ATASCOSA,1
892,1101,-98.6898,28.9377,-98.6898.28.9377,1101,3.41,71,ATASCOSA,1
893,1102,-98.6798,28.9377,-98.6798.28.9377,1102,3.41,52,ATASCOSA,1
894,1103,-98.6698,28.9377,-98.6698.28.9377,1103,3.4322,82,ATASCOSA,1
895,1104,-98.6598,28.9377,-98.6598.28.9377,1104,3.218,52,ATASCOSA,1
896,1105,-98.6498,28.9377,-98.6498.28.9377,1105,3.218,82,ATASCOSA,1
897,1106,-98.6398,28.9377,-98.6398.28.9377,1106,3.218,82,ATASCOSA,1
898,1107,-98.6298,28.9377,-98.6298.28.9377,1107,10.7596,82,ATASCOSA,1
899,1108,-98.6198,28.9377,-98.6198.28.9377,1108,10.0984,52,ATASCOSA,1
900,1109,-98.6098,28.9377,-98.6098.28.9377,1109,10.6768,82,ATASCOSA,1
901,1110,-98.5998,28.9377,-98.5998.28.9377,1110,10.4924,81,ATASCOSA,1
902,1111,-98.5898,28.9377,-98.5898.28.9377,1111,10.9484,82,ATASCOSA,1
903,1112,-98.5798,28.9377,-98.5798.28.9377,1112,11.4442,82,ATASCOSA,1
904,1113,-98.5698,28.9377,-98.5698.28.9377,1113,11.4442,82,ATASCOSA,1
905,1116,-98.5398,28.9377,-98.5398.28.9377,1116,10.0984,81,ATASCOSA,1
906,1117,-98.5298,28.9377,-98.5298.28.9377,1117,10.0984,52,ATASCOSA,1
907,1118,-98.5198,28.9377,-98.5198.28.9377,1118,10.0984,81,ATASCOSA,1
908,1119,-98.5098,28.9377,-98.5098.28.9377,1119,9.9548,82,ATASCOSA,1
909,1120,-98.4998,28.9377,-98.4998.28.9377,1120,10.9846,90,ATASCOSA,1
910,1121,-98.4898,28.9377,-98.4898.28.9377,1121,11.259,52,ATASCOSA,1
911,1122,-98.4798,28.9377,-98.4798.28.9377,1122,10.7148,52,ATASCOSA,1
912,1123,-98.4698,28.9377,-98.4698.28.9377,1123,11.259,52,ATASCOSA,1
913,1124,-98.4598,28.9377,-98.4598.28.9377,1124,10.9846,81,ATASCOSA,1
914,1126,-98.4298,28.9377,-98.4298.28.9377,1126,11.1442,71,ATASCOSA,1
915,1127,-98.4198,28.9377,-98.4198.28.9377,1127,11.5264,71,ATASCOSA,1
916,1128,-98.4098,28.9377,-98.4098.28.9377,1128,11.8964,52,ATASCOSA,1
917,1129,-98.3998,28.9377,-98.3998.28.9377,1129,11.1442,52,ATASCOSA,1
918,1130,-98.3898,28.9377,-98.3898.28.9377,1130,11.5264,52,ATASCOSA,1
919,1131,-98.3798,28.9377,-98.3798.28.9377,1131,11.0444,81,ATASCOSA,1
920,1132,-98.3698,28.9377,-98.3698.28.9377,1132,11.0734,52,ATASCOSA,1
921,1133,-98.3598,28.9377,-98.3598.28.9377,1133,11.2998,52,ATASCOSA,1
922,1134,-98.3498,28.9377,-98.3498.28.9377,1134,11.7016,52,ATASCOSA,1
923,1135,-98.3398,28.9377,-98.3398.28.9377,1135,11.7928,52,ATASCOSA,1
924,1136,-98.3298,28.9377,-98.3298.28.9377,1136,11.7444,81,ATASCOSA,1
925,1137,-98.3198,28.9377,-98.3198.28.9377,1137,11.739,81,ATASCOSA,1
926,1139,-98.2998,28.9377,-98.2998.28.9377,1139,11.2718,71,ATASCOSA,1
927,1140,-98.2898,28.9377,-98.2898.28.9377,1140,11.0458,81,ATASCOSA,1
928,1141,-98.2798,28.9377,-98.2798.28.9377,1141,10.823,52,ATASCOSA,1
929,1142,-98.2698,28.9377,-98.2698.28.9377,1142,11.4732,81,ATASCOSA,1
930,1143,-98.2598,28.9377,-98.2598.28.9377,1143,11.2718,82,ATASCOSA,1
931,1144,-98.2498,28.9377,-98.2498.28.9377,1144,11.4128,52,ATASCOSA,1
932,1145,-98.7998,28.9277,-98.7998.28.9277,1145,3.4598,81,ATASCOSA,1
933,1146,-98.7898,28.9277,-98.7898.28.9277,1146,3.315,82,ATASCOSA,1
934,1147,-98.7798,28.9277,-98.7798.28.9277,1147,2.9302,82,ATASCOSA,1
935,1148,-98.7698,28.9277,-98.7698.28.9277,1148,3.4598,82,ATASCOSA,1
936,1149,-98.7598,28.9277,-98.7598.28.9277,1149,3.123,82,ATASCOSA,1
937,1150,-98.7498,28.9277,-98.7498.28.9277,1150,3.1748,52,ATASCOSA,1
938,1151,-98.7398,28.9277,-98.7398.28.9277,1151,3.41,82,ATASCOSA,1
939,1152,-98.7298,28.9277,-98.7298.28.9277,1152,3.1748,82,ATASCOSA,1
940,1154,-98.7098,28.9277,-98.7098.28.9277,1154,3.41,82,ATASCOSA,1
941,1155,-98.6998,28.9277,-98.6998.28.9277,1155,3.41,90,ATASCOSA,1
942,1156,-98.6898,28.9277,-98.6898.28.9277,1156,3.41,81,ATASCOSA,1
943,1157,-98.6798,28.9277,-98.6798.28.9277,1157,3.5368,81,ATASCOSA,1
944,1158,-98.6698,28.9277,-98.6698.28.9277,1158,3.41,82,ATASCOSA,1
945,1159,-98.6598,28.9277,-98.6598.28.9277,1159,3.41,52,ATASCOSA,1
946,1160,-98.6498,28.9277,-98.6498.28.9277,1160,3.41,52,ATASCOSA,1
947,1161,-98.6398,28.9277,-98.6398.28.9277,1161,3.218,82,ATASCOSA,1
948,1162,-98.6298,28.9277,-98.6298.28.9277,1162,3.1748,82,ATASCOSA,1
949,1163,-98.6198,28.9277,-98.6198.28.9277,1163,10.3336,82,ATASCOSA,1
950,1164,-98.6098,28.9277,-98.6098.28.9277,1164,10.6136,81,ATASCOSA,1
951,1165,-98.5998,28.9277,-98.5998.28.9277,1165,11.0654,81,ATASCOSA,1
952,1166,-98.5898,28.9277,-98.5898.28.9277,1166,10.6764,82,ATASCOSA,1
953,1167,-98.5798,28.9277,-98.5798.28.9277,1167,10.6764,82,ATASCOSA,1
954,1168,-98.5698,28.9277,-98.5698.28.9277,1168,10.0982,81,ATASCOSA,1
955,1169,-98.5598,28.9277,-98.5598.28.9277,1169,11.4862,82,ATASCOSA,1
956,1172,-98.5298,28.9277,-98.5298.28.9277,1172,10.0982,81,ATASCOSA,1
957,1173,-98.5198,28.9277,-98.5198.28.9277,1173,10.0982,52,ATASCOSA,1
958,1174,-98.5098,28.9277,-98.5098.28.9277,1174,10.3336,71,ATASCOSA,1
959,1175,-98.4998,28.9277,-98.4998.28.9277,1175,11.2588,52,ATASCOSA,1
960,1177,-98.4798,28.9277,-98.4798.28.9277,1177,10.846,82,ATASCOSA,1
961,1178,-98.4698,28.9277,-98.4698.28.9277,1178,10.2396,71,ATASCOSA,1
962,1179,-98.4598,28.9277,-98.4598.28.9277,1179,10.7144,11,ATASCOSA,1
963,1180,-98.4498,28.9277,-98.4498.28.9277,1180,10.7144,52,ATASCOSA,1
964,1182,-98.4298,28.9277,-98.4298.28.9277,1182,10.9846,81,ATASCOSA,1
965,1183,-98.4198,28.9277,-98.4198.28.9277,1183,11.0444,81,ATASCOSA,1
966,1184,-98.4098,28.9277,-98.4098.28.9277,1184,11.1442,81,ATASCOSA,1
967,1185,-98.3998,28.9277,-98.3998.28.9277,1185,11.1442,52,ATASCOSA,1
968,1186,-98.3898,28.9277,-98.3898.28.9277,1186,11.5032,52,ATASCOSA,1
969,1187,-98.3798,28.9277,-98.3798.28.9277,1187,11.1442,81,ATASCOSA,1
970,1188,-98.3698,28.9277,-98.3698.28.9277,1188,11.5084,81,ATASCOSA,1
971,1189,-98.3598,28.9277,-98.3598.28.9277,1189,11.073,52,ATASCOSA,1
972,1190,-98.3498,28.9277,-98.3498.28.9277,1190,11.073,52,ATASCOSA,1
973,1191,-98.3398,28.9277,-98.3398.28.9277,1191,11.7926,71,ATASCOSA,1
974,1192,-98.3298,28.9277,-98.3298.28.9277,1192,11.744,52,ATASCOSA,1
975,1193,-98.3198,28.9277,-98.3198.28.9277,1193,11.744,82,ATASCOSA,1
976,1194,-98.3098,28.9277,-98.3098.28.9277,1194,11.739,81,ATASCOSA,1
977,1195,-98.2998,28.9277,-98.2998.28.9277,1195,11.4732,71,ATASCOSA,1
978,1196,-98.2898,28.9277,-98.2898.28.9277,1196,11.6704,81,ATASCOSA,1
979,1197,-98.2798,28.9277,-98.2798.28.9277,1197,12.416,71,ATASCOSA,1
980,1198,-98.2698,28.9277,-98.2698.28.9277,1198,11.7028,52,ATASCOSA,1
981,1199,-98.2598,28.9277,-98.2598.28.9277,1199,11.7028,52,ATASCOSA,1
982,1200,-98.2498,28.9277,-98.2498.28.9277,1200,11.8448,52,ATASCOSA,1
983,1201,-98.2398,28.9277,-98.2398.28.9277,1201,11.8448,52,ATASCOSA,1
984,1202,-98.7998,28.9177,-98.7998.28.9177,1202,3.1226,71,ATASCOSA,1
985,1203,-98.7898,28.9177,-98.7898.28.9177,1203,3.315,82,ATASCOSA,1
986,1205,-98.7698,28.9177,-98.7698.28.9177,1205,3.4598,81,ATASCOSA,1
987,1206,-98.7598,28.9177,-98.7598.28.9177,1206,3.1226,82,ATASCOSA,1
988,1207,-98.7498,28.9177,-98.7498.28.9177,1207,3.4412,82,ATASCOSA,1
989,1208,-98.7398,28.9177,-98.7398.28.9177,1208,3.4412,82,ATASCOSA,1
990,1209,-98.7298,28.9177,-98.7298.28.9177,1209,3.859,82,ATASCOSA,1
991,1210,-98.7198,28.9177,-98.7198.28.9177,1210,3.859,82,ATASCOSA,1
992,1211,-98.7098,28.9177,-98.7098.28.9177,1211,3.41,82,ATASCOSA,1
993,1212,-98.6998,28.9177,-98.6998.28.9177,1212,3.4412,52,ATASCOSA,1
994,1213,-98.6898,28.9177,-98.6898.28.9177,1213,3.41,82,ATASCOSA,1
995,1214,-98.6798,28.9177,-98.6798.28.9177,1214,3.4412,52,ATASCOSA,1
996,1215,-98.6698,28.9177,-98.6698.28.9177,1215,3.5738,82,ATASCOSA,1
997,1216,-98.6598,28.9177,-98.6598.28.9177,1216,3.859,82,ATASCOSA,1
998,1217,-98.6498,28.9177,-98.6498.28.9177,1217,3.8606,81,ATASCOSA,1
999,1218,-98.6398,28.9177,-98.6398.28.9177,1218,3.5986,52,ATASCOSA,1
1000,1219,-98.6298,28.9177,-98.6298.28.9177,1219,3.5366,71,ATASCOSA,1
1001,1220,-98.6198,28.9177,-98.6198.28.9177,1220,10.0982,52,ATASCOSA,1
1002,1221,-98.6098,28.9177,-98.6098.28.9177,1221,10.0982,81,ATASCOSA,1
1003,1222,-98.5998,28.9177,-98.5998.28.9177,1222,10.6768,81,ATASCOSA,1
1004,1223,-98.5898,28.9177,-98.5898.28.9177,1223,10.6768,82,ATASCOSA,1
1005,1224,-98.5798,28.9177,-98.5798.28.9177,1224,11.444,52,ATASCOSA,1
1006,1225,-98.5698,28.9177,-98.5698.28.9177,1225,11.486,82,ATASCOSA,1
1007,1226,-98.5598,28.9177,-98.5598.28.9177,1226,10.0982,71,ATASCOSA,1
1008,1229,-98.5298,28.9177,-98.5298.28.9177,1229,9.9546,81,ATASCOSA,1
1009,1230,-98.5198,28.9177,-98.5198.28.9177,1230,10.6768,71,ATASCOSA,1
1010,1231,-98.5098,28.9177,-98.5098.28.9177,1231,10.924,81,ATASCOSA,1
1011,1232,-98.4998,28.9177,-98.4998.28.9177,1232,10.2394,81,ATASCOSA,1
1012,1233,-98.4898,28.9177,-98.4898.28.9177,1233,11.2552,52,ATASCOSA,1
1013,1234,-98.4798,28.9177,-98.4798.28.9177,1234,11.2592,52,ATASCOSA,1
1014,1235,-98.4698,28.9177,-98.4698.28.9177,1235,10.7142,31,ATASCOSA,1
1015,1236,-98.4598,28.9177,-98.4598.28.9177,1236,11.2552,52,ATASCOSA,1
1016,1237,-98.4498,28.9177,-98.4498.28.9177,1237,11.2552,52,ATASCOSA,1
1017,1239,-98.4298,28.9177,-98.4298.28.9177,1239,10.9846,81,ATASCOSA,1
1018,1240,-98.4198,28.9177,-98.4198.28.9177,1240,10.9846,81,ATASCOSA,1
1019,1241,-98.4098,28.9177,-98.4098.28.9177,1241,11.1784,52,ATASCOSA,1
1020,1242,-98.3998,28.9177,-98.3998.28.9177,1242,10.5198,81,ATASCOSA,1
1021,1243,-98.3898,28.9177,-98.3898.28.9177,1243,11.2804,52,ATASCOSA,1
1022,1244,-98.3798,28.9177,-98.3798.28.9177,1244,11.5032,71,ATASCOSA,1
1023,1245,-98.3698,28.9177,-98.3698.28.9177,1245,11.184,81,ATASCOSA,1
1024,1246,-98.3598,28.9177,-98.3598.28.9177,1246,11.5082,52,ATASCOSA,1
1025,1247,-98.3498,28.9177,-98.3498.28.9177,1247,11.5074,81,ATASCOSA,1
1026,1248,-98.3398,28.9177,-98.3398.28.9177,1248,11.2996,52,ATASCOSA,1
1027,1250,-98.3198,28.9177,-98.3198.28.9177,1250,11.7446,81,ATASCOSA,1
1028,1251,-98.3098,28.9177,-98.3098.28.9177,1251,11.7402,71,ATASCOSA,1
1029,1252,-98.2998,28.9177,-98.2998.28.9177,1252,11.7446,52,ATASCOSA,1
1030,1253,-98.2898,28.9177,-98.2898.28.9177,1253,11.2816,52,ATASCOSA,1
1031,1254,-98.2798,28.9177,-98.2798.28.9177,1254,11.6676,81,ATASCOSA,1
1032,1255,-98.2698,28.9177,-98.2698.28.9177,1255,10.6928,52,ATASCOSA,1
1033,1256,-98.2598,28.9177,-98.2598.28.9177,1256,11.7914,52,ATASCOSA,1
1034,1257,-98.2498,28.9177,-98.2498.28.9177,1257,11.6076,52,ATASCOSA,1
1035,1258,-98.2398,28.9177,-98.2398.28.9177,1258,11.6076,71,ATASCOSA,1
1036,1259,-98.2298,28.9177,-98.2298.28.9177,1259,12.1158,82,ATASCOSA,1
1037,1260,-98.7998,28.9077,-98.7998.28.9077,1260,3.432,52,ATASCOSA,1
1038,1261,-98.7898,28.9077,-98.7898.28.9077,1261,3.432,81,ATASCOSA,1
1039,1262,-98.7798,28.9077,-98.7798.28.9077,1262,3.3374,81,ATASCOSA,1
1040,1263,-98.7698,28.9077,-98.7698.28.9077,1263,3.3374,82,ATASCOSA,1
1041,1265,-98.7498,28.9077,-98.7498.28.9077,1265,3.4408,81,ATASCOSA,1
1042,1266,-98.7398,28.9077,-98.7398.28.9077,1266,3.41,81,ATASCOSA,1
1043,1267,-98.7298,28.9077,-98.7298.28.9077,1267,3.41,82,ATASCOSA,1
1044,1269,-98.7098,28.9077,-98.7098.28.9077,1269,3.218,82,ATASCOSA,1
1045,1270,-98.6998,28.9077,-98.6998.28.9077,1270,3.5736,82,ATASCOSA,1
1046,1271,-98.6898,28.9077,-98.6898.28.9077,1271,3.41,82,ATASCOSA,1
1047,1272,-98.6798,28.9077,-98.6798.28.9077,1272,3.4408,52,ATASCOSA,1
1048,1273,-98.6698,28.9077,-98.6698.28.9077,1273,2.986,81,ATASCOSA,1
1049,1274,-98.6598,28.9077,-98.6598.28.9077,1274,2.9624,52,ATASCOSA,1
1050,1275,-98.6498,28.9077,-98.6498.28.9077,1275,2.986,52,ATASCOSA,1
1051,1276,-98.6398,28.9077,-98.6398.28.9077,1276,3.5986,81,ATASCOSA,1
1052,1277,-98.6298,28.9077,-98.6298.28.9077,1277,3.4408,52,ATASCOSA,1
1053,1278,-98.6198,28.9077,-98.6198.28.9077,1278,3.5782,52,ATASCOSA,1
1054,1279,-98.6098,28.9077,-98.6098.28.9077,1279,10.0982,81,ATASCOSA,1
1055,1280,-98.5998,28.9077,-98.5998.28.9077,1280,9.9546,81,ATASCOSA,1
1056,1281,-98.5898,28.9077,-98.5898.28.9077,1281,10.0982,71,ATASCOSA,1
1057,1282,-98.5798,28.9077,-98.5798.28.9077,1282,10.6762,81,ATASCOSA,1
1058,1284,-98.5598,28.9077,-98.5598.28.9077,1284,10.0982,81,ATASCOSA,1
1059,1286,-98.5398,28.9077,-98.5398.28.9077,1286,10.9482,52,ATASCOSA,1
1060,1287,-98.5298,28.9077,-98.5298.28.9077,1287,10.6762,71,ATASCOSA,1
1061,1288,-98.5198,28.9077,-98.5198.28.9077,1288,10.334,71,ATASCOSA,1
1062,1289,-98.5098,28.9077,-98.5098.28.9077,1289,10.6762,52,ATASCOSA,1
1063,1290,-98.4998,28.9077,-98.4998.28.9077,1290,11.2552,52,ATASCOSA,1
1064,1291,-98.4898,28.9077,-98.4898.28.9077,1291,10.7138,52,ATASCOSA,1
1065,1292,-98.4798,28.9077,-98.4798.28.9077,1292,11.2552,52,ATASCOSA,1
1066,1293,-98.4698,28.9077,-98.4698.28.9077,1293,11.259,81,ATASCOSA,1
1067,1295,-98.4498,28.9077,-98.4498.28.9077,1295,11.259,52,ATASCOSA,1
1068,1296,-98.4398,28.9077,-98.4398.28.9077,1296,10.7138,52,ATASCOSA,1
1069,1297,-98.4298,28.9077,-98.4298.28.9077,1297,10.9842,52,ATASCOSA,1
1070,1298,-98.4198,28.9077,-98.4198.28.9077,1298,10.9842,71,ATASCOSA,1
1071,1299,-98.4098,28.9077,-98.4098.28.9077,1299,11.117,52,ATASCOSA,1
1072,1300,-98.3998,28.9077,-98.3998.28.9077,1300,11.2552,71,ATASCOSA,1
1073,1301,-98.3898,28.9077,-98.3898.28.9077,1301,11.117,81,ATASCOSA,1
1074,1302,-98.3798,28.9077,-98.3798.28.9077,1302,10.6978,52,ATASCOSA,1
1075,1303,-98.3698,28.9077,-98.3698.28.9077,1303,11.199,52,ATASCOSA,1
1076,1304,-98.3598,28.9077,-98.3598.28.9077,1304,11.6548,52,ATASCOSA,1
1077,1305,-98.3498,28.9077,-98.3498.28.9077,1305,11.7346,52,ATASCOSA,1
1078,1306,-98.3398,28.9077,-98.3398.28.9077,1306,11.862,52,ATASCOSA,1
1079,1307,-98.3298,28.9077,-98.3298.28.9077,1307,11.7442,90,ATASCOSA,1
1080,1308,-98.3098,28.9077,-98.3098.28.9077,1308,11.4732,82,ATASCOSA,1
1081,1309,-98.2998,28.9077,-98.2998.28.9077,1309,11.7442,52,ATASCOSA,1
1082,1310,-98.2898,28.9077,-98.2898.28.9077,1310,11.8346,52,ATASCOSA,1
1083,1312,-98.2698,28.9077,-98.2698.28.9077,1312,11.703,82,ATASCOSA,1
1084,1313,-98.2598,28.9077,-98.2598.28.9077,1313,11.4732,90,ATASCOSA,1
1085,1314,-98.2498,28.9077,-98.2498.28.9077,1314,12.718,52,ATASCOSA,1
1086,1315,-98.2398,28.9077,-98.2398.28.9077,1315,12.0916,52,ATASCOSA,1
1087,1316,-98.2298,28.9077,-98.2298.28.9077,1316,10.8978,81,ATASCOSA,1
1088,1317,-98.2198,28.9077,-98.2198.28.9077,1317,12.718,52,ATASCOSA,1
1089,1318,-98.7998,28.8977,-98.7998.28.8977,1318,3.7552,71,ATASCOSA,1
1090,1319,-98.7898,28.8977,-98.7898.28.8977,1319,3.0542,82,ATASCOSA,1
1091,1320,-98.7798,28.8977,-98.7798.28.8977,1320,2.8546,82,ATASCOSA,1
1092,1321,-98.7698,28.8977,-98.7698.28.8977,1321,3.7482,82,ATASCOSA,1
1093,1323,-98.7498,28.8977,-98.7498.28.8977,1323,3.8586,71,ATASCOSA,1
1094,1324,-98.7398,28.8977,-98.7398.28.8977,1324,3.4098,52,ATASCOSA,1
1095,1325,-98.7298,28.8977,-98.7298.28.8977,1325,3.4098,82,ATASCOSA,1
1096,1326,-98.7198,28.8977,-98.7198.28.8977,1326,3.4098,82,ATASCOSA,1
1097,1327,-98.7098,28.8977,-98.7098.28.8977,1327,3.8586,82,ATASCOSA,1
1098,1328,-98.6998,28.8977,-98.6998.28.8977,1328,3.4408,52,ATASCOSA,1
1099,1329,-98.6898,28.8977,-98.6898.28.8977,1329,3.4316,52,ATASCOSA,1
1100,1331,-98.6698,28.8977,-98.6698.28.8977,1331,2.9858,82,ATASCOSA,1
1101,1332,-98.6598,28.8977,-98.6598.28.8977,1332,3.5986,82,ATASCOSA,1
1102,1333,-98.6498,28.8977,-98.6498.28.8977,1333,2.9858,81,ATASCOSA,1
1103,1334,-98.6398,28.8977,-98.6398.28.8977,1334,2.9858,52,ATASCOSA,1
1104,1335,-98.6298,28.8977,-98.6298.28.8977,1335,2.9858,71,ATASCOSA,1
1105,1336,-98.6198,28.8977,-98.6198.28.8977,1336,3.631,81,ATASCOSA,1
1106,1337,-98.6098,28.8977,-98.6098.28.8977,1337,3.6826,81,ATASCOSA,1
1107,1338,-98.5998,28.8977,-98.5998.28.8977,1338,10.334,82,ATASCOSA,1
1108,1339,-98.5898,28.8977,-98.5898.28.8977,1339,10.334,82,ATASCOSA,1
1109,1340,-98.5798,28.8977,-98.5798.28.8977,1340,10.334,81,ATASCOSA,1
1110,1341,-98.5698,28.8977,-98.5698.28.8977,1341,10.6756,81,ATASCOSA,1
1111,1342,-98.5598,28.8977,-98.5598.28.8977,1342,10.0982,82,ATASCOSA,1
1112,1343,-98.5498,28.8977,-98.5498.28.8977,1343,10.334,81,ATASCOSA,1
1113,1344,-98.5398,28.8977,-98.5398.28.8977,1344,10.9476,71,ATASCOSA,1
1114,1346,-98.5198,28.8977,-98.5198.28.8977,1346,10.9238,82,ATASCOSA,1
1115,1347,-98.5098,28.8977,-98.5098.28.8977,1347,10.0982,52,ATASCOSA,1
1116,1348,-98.4998,28.8977,-98.4998.28.8977,1348,10.2392,71,ATASCOSA,1
1117,1349,-98.4898,28.8977,-98.4898.28.8977,1349,10.9842,52,ATASCOSA,1
1118,1350,-98.4798,28.8977,-98.4798.28.8977,1350,11.2552,90,ATASCOSA,1
1119,1351,-98.4698,28.8977,-98.4698.28.8977,1351,11.2552,81,ATASCOSA,1
1120,1352,-98.4598,28.8977,-98.4598.28.8977,1352,11.0308,52,ATASCOSA,1
1121,1353,-98.4498,28.8977,-98.4498.28.8977,1353,11.2552,71,ATASCOSA,1
1122,1354,-98.4398,28.8977,-98.4398.28.8977,1354,11.921,71,ATASCOSA,1
1123,1355,-98.4298,28.8977,-98.4298.28.8977,1355,10.7136,52,ATASCOSA,1
1124,1356,-98.4198,28.8977,-98.4198.28.8977,1356,10.9842,52,ATASCOSA,1
1125,1357,-98.4098,28.8977,-98.4098.28.8977,1357,11.2552,52,ATASCOSA,1
1126,1358,-98.3998,28.8977,-98.3998.28.8977,1358,10.2392,81,ATASCOSA,1
1127,1359,-98.3898,28.8977,-98.3898.28.8977,1359,11.117,52,ATASCOSA,1
1128,1360,-98.3798,28.8977,-98.3798.28.8977,1360,11.2552,71,ATASCOSA,1
1129,1361,-98.3698,28.8977,-98.3698.28.8977,1361,11.8278,52,ATASCOSA,1
1130,1362,-98.3598,28.8977,-98.3598.28.8977,1362,11.199,52,ATASCOSA,1
1131,1363,-98.3498,28.8977,-98.3498.28.8977,1363,11.6626,52,ATASCOSA,1
1132,1364,-98.3398,28.8977,-98.3398.28.8977,1364,12.487,52,ATASCOSA,1
1133,1365,-98.3298,28.8977,-98.3298.28.8977,1365,11.473,71,ATASCOSA,1
1134,1366,-98.3198,28.8977,-98.3198.28.8977,1366,11.7388,52,ATASCOSA,1
1135,1367,-98.3098,28.8977,-98.3098.28.8977,1367,11.7446,52,ATASCOSA,1
1136,1368,-98.2998,28.8977,-98.2998.28.8977,1368,10.6902,71,ATASCOSA,1
1137,1369,-98.2898,28.8977,-98.2898.28.8977,1369,11.7036,82,ATASCOSA,1
1138,1371,-98.2698,28.8977,-98.2698.28.8977,1371,11.7036,81,ATASCOSA,1
1139,1372,-98.2598,28.8977,-98.2598.28.8977,1372,11.279,81,ATASCOSA,1
1140,1373,-98.2498,28.8977,-98.2498.28.8977,1373,11.4706,52,ATASCOSA,1
1141,1374,-98.2398,28.8977,-98.2398.28.8977,1374,12.117,52,ATASCOSA,1
1142,1375,-98.2298,28.8977,-98.2298.28.8977,1375,12.7178,52,ATASCOSA,1
1143,1376,-98.2198,28.8977,-98.2198.28.8977,1376,11.7048,52,ATASCOSA,1
1144,1377,-98.2098,28.8977,-98.2098.28.8977,1377,11.636,52,ATASCOSA,1
1145,1378,-98.7998,28.8877,-98.7998.28.8877,1378,2.0884,82,ATASCOSA,1
1146,1379,-98.7898,28.8877,-98.7898.28.8877,1379,3.7552,82,ATASCOSA,1
1147,1380,-98.7798,28.8877,-98.7798.28.8877,1380,3.7482,82,ATASCOSA,1
1148,1381,-98.7698,28.8877,-98.7698.28.8877,1381,3.315,82,ATASCOSA,1
1149,1383,-98.7498,28.8877,-98.7498.28.8877,1383,3.8586,71,ATASCOSA,1
1150,1384,-98.7398,28.8877,-98.7398.28.8877,1384,3.4098,52,ATASCOSA,1
