Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county
1041,1265,-98.7498,28.9077,-98.7498.28.9077,1265,5.579,81,ATASCOSA
1042,1266,-98.7398,28.9077,-98.7398.28.9077,1266,5.5006,81,ATASCOSA
1043,1267,-98.7298,28.9077,-98.7298.28.9077,1267,5.5006,82,ATASCOSA
1044,1269,-98.7098,28.9077,-98.7098.28.9077,1269,5.2694,82,ATASCOSA
1045,1270,-98.6998,28.9077,-98.6998.28.9077,1270,5.7296,82,ATASCOSA
1046,1271,-98.6898,28.9077,-98.6898.28.9077,1271,5.5006,82,ATASCOSA
1047,1272,-98.6798,28.9077,-98.6798.28.9077,1272,5.579,52,ATASCOSA
1048,1273,-98.6698,28.9077,-98.6698.28.9077,1273,4.9706,81,ATASCOSA
1049,1274,-98.6598,28.9077,-98.6598.28.9077,1274,4.9574,52,ATASCOSA
1050,1275,-98.6498,28.9077,-98.6498.28.9077,1275,4.9706,52,ATASCOSA
1051,1276,-98.6398,28.9077,-98.6398.28.9077,1276,5.7834,81,ATASCOSA
1052,1277,-98.6298,28.9077,-98.6298.28.9077,1277,5.579,52,ATASCOSA
1053,1278,-98.6198,28.9077,-98.6198.28.9077,1278,6.1364,52,ATASCOSA
1054,1279,-98.6098,28.9077,-98.6098.28.9077,1279,12.182,81,ATASCOSA
1055,1280,-98.5998,28.9077,-98.5998.28.9077,1280,12.0756,81,ATASCOSA
1056,1281,-98.5898,28.9077,-98.5898.28.9077,1281,12.182,71,ATASCOSA
1057,1282,-98.5798,28.9077,-98.5798.28.9077,1282,12.6092,81,ATASCOSA
1058,1284,-98.5598,28.9077,-98.5598.28.9077,1284,12.182,81,ATASCOSA
1059,1286,-98.5398,28.9077,-98.5398.28.9077,1286,12.7218,52,ATASCOSA
1060,1287,-98.5298,28.9077,-98.5298.28.9077,1287,12.6092,71,ATASCOSA
1061,1288,-98.5198,28.9077,-98.5198.28.9077,1288,12.402,71,ATASCOSA
1062,1289,-98.5098,28.9077,-98.5098.28.9077,1289,12.6092,52,ATASCOSA
1063,1290,-98.4998,28.9077,-98.4998.28.9077,1290,12.9192,52,ATASCOSA
1064,1291,-98.4898,28.9077,-98.4898.28.9077,1291,12.8476,52,ATASCOSA
1065,1292,-98.4798,28.9077,-98.4798.28.9077,1292,12.9192,52,ATASCOSA
1066,1293,-98.4698,28.9077,-98.4698.28.9077,1293,13.2084,81,ATASCOSA
1067,1295,-98.4498,28.9077,-98.4498.28.9077,1295,13.2084,52,ATASCOSA
1068,1296,-98.4398,28.9077,-98.4398.28.9077,1296,12.8476,52,ATASCOSA
1069,1297,-98.4298,28.9077,-98.4298.28.9077,1297,12.958,52,ATASCOSA
1070,1298,-98.4198,28.9077,-98.4198.28.9077,1298,12.958,71,ATASCOSA
1071,1299,-98.4098,28.9077,-98.4098.28.9077,1299,12.8442,52,ATASCOSA
1072,1300,-98.3998,28.9077,-98.3998.28.9077,1300,12.9192,71,ATASCOSA
1073,1301,-98.3898,28.9077,-98.3898.28.9077,1301,12.8442,81,ATASCOSA
1074,1302,-98.3798,28.9077,-98.3798.28.9077,1302,12.7098,52,ATASCOSA
1075,1303,-98.3698,28.9077,-98.3698.28.9077,1303,12.752,52,ATASCOSA
1076,1304,-98.3598,28.9077,-98.3598.28.9077,1304,13.2318,52,ATASCOSA
1077,1305,-98.3498,28.9077,-98.3498.28.9077,1305,13.1232,52,ATASCOSA
1078,1306,-98.3398,28.9077,-98.3398.28.9077,1306,13.249,52,ATASCOSA
1079,1307,-98.3298,28.9077,-98.3298.28.9077,1307,13.4442,90,ATASCOSA
1080,1308,-98.3098,28.9077,-98.3098.28.9077,1308,12.9178,82,ATASCOSA
1081,1309,-98.2998,28.9077,-98.2998.28.9077,1309,13.4442,52,ATASCOSA
1082,1310,-98.2898,28.9077,-98.2898.28.9077,1310,13.4602,52,ATASCOSA
1083,1312,-98.2698,28.9077,-98.2698.28.9077,1312,13.1016,82,ATASCOSA
1084,1313,-98.2598,28.9077,-98.2598.28.9077,1313,12.9178,90,ATASCOSA
1085,1314,-98.2498,28.9077,-98.2498.28.9077,1314,14.2962,52,ATASCOSA
1086,1315,-98.2398,28.9077,-98.2398.28.9077,1315,13.5942,52,ATASCOSA
1087,1316,-98.2298,28.9077,-98.2298.28.9077,1316,12.9394,81,ATASCOSA
1088,1317,-98.2198,28.9077,-98.2198.28.9077,1317,14.2962,52,ATASCOSA
1089,1318,-98.7998,28.8977,-98.7998.28.8977,1318,5.932,71,ATASCOSA
1090,1319,-98.7898,28.8977,-98.7898.28.8977,1319,4.9972,82,ATASCOSA
1091,1320,-98.7798,28.8977,-98.7798.28.8977,1320,4.7386,82,ATASCOSA
1092,1321,-98.7698,28.8977,-98.7698.28.8977,1321,5.9322,82,ATASCOSA
1093,1323,-98.7498,28.8977,-98.7498.28.8977,1323,6.1282,71,ATASCOSA
1094,1324,-98.7398,28.8977,-98.7398.28.8977,1324,5.5004,52,ATASCOSA
1095,1325,-98.7298,28.8977,-98.7298.28.8977,1325,5.5004,82,ATASCOSA
1096,1326,-98.7198,28.8977,-98.7198.28.8977,1326,5.5004,82,ATASCOSA
1097,1327,-98.7098,28.8977,-98.7098.28.8977,1327,6.1282,82,ATASCOSA
1098,1328,-98.6998,28.8977,-98.6998.28.8977,1328,5.579,52,ATASCOSA
1099,1329,-98.6898,28.8977,-98.6898.28.8977,1329,5.5356,52,ATASCOSA
1100,1331,-98.6698,28.8977,-98.6698.28.8977,1331,4.9706,82,ATASCOSA
1101,1332,-98.6598,28.8977,-98.6598.28.8977,1332,5.7834,82,ATASCOSA
1102,1333,-98.6498,28.8977,-98.6498.28.8977,1333,4.9706,81,ATASCOSA
1103,1334,-98.6398,28.8977,-98.6398.28.8977,1334,4.9706,52,ATASCOSA
1104,1335,-98.6298,28.8977,-98.6298.28.8977,1335,4.9706,71,ATASCOSA
1105,1336,-98.6198,28.8977,-98.6198.28.8977,1336,6.1848,81,ATASCOSA
1106,1337,-98.6098,28.8977,-98.6098.28.8977,1337,6.2498,81,ATASCOSA
1107,1338,-98.5998,28.8977,-98.5998.28.8977,1338,12.4018,82,ATASCOSA
1108,1339,-98.5898,28.8977,-98.5898.28.8977,1339,12.4018,82,ATASCOSA
1109,1340,-98.5798,28.8977,-98.5798.28.8977,1340,12.4018,81,ATASCOSA
1110,1341,-98.5698,28.8977,-98.5698.28.8977,1341,12.609,81,ATASCOSA
1111,1342,-98.5598,28.8977,-98.5598.28.8977,1342,12.1832,82,ATASCOSA
1112,1343,-98.5498,28.8977,-98.5498.28.8977,1343,12.4018,81,ATASCOSA
1113,1344,-98.5398,28.8977,-98.5398.28.8977,1344,12.7228,71,ATASCOSA
1114,1346,-98.5198,28.8977,-98.5198.28.8977,1346,12.858,82,ATASCOSA
1115,1347,-98.5098,28.8977,-98.5098.28.8977,1347,12.1832,52,ATASCOSA
1116,1348,-98.4998,28.8977,-98.4998.28.8977,1348,12.4448,71,ATASCOSA
1117,1349,-98.4898,28.8977,-98.4898.28.8977,1349,12.9578,52,ATASCOSA
1118,1350,-98.4798,28.8977,-98.4798.28.8977,1350,12.9188,90,ATASCOSA
1119,1351,-98.4698,28.8977,-98.4698.28.8977,1351,12.9188,81,ATASCOSA
1120,1352,-98.4598,28.8977,-98.4598.28.8977,1352,12.7894,52,ATASCOSA
1121,1353,-98.4498,28.8977,-98.4498.28.8977,1353,12.9188,71,ATASCOSA
1122,1354,-98.4398,28.8977,-98.4398.28.8977,1354,13.7868,71,ATASCOSA
1123,1355,-98.4298,28.8977,-98.4298.28.8977,1355,12.8476,52,ATASCOSA
1124,1356,-98.4198,28.8977,-98.4198.28.8977,1356,12.9578,52,ATASCOSA
1125,1357,-98.4098,28.8977,-98.4098.28.8977,1357,12.9188,52,ATASCOSA
1126,1358,-98.3998,28.8977,-98.3998.28.8977,1358,12.4448,81,ATASCOSA
1127,1359,-98.3898,28.8977,-98.3898.28.8977,1359,12.8444,52,ATASCOSA
1128,1360,-98.3798,28.8977,-98.3798.28.8977,1360,12.9188,71,ATASCOSA
1129,1361,-98.3698,28.8977,-98.3698.28.8977,1361,13.5054,52,ATASCOSA
1130,1362,-98.3598,28.8977,-98.3598.28.8977,1362,12.7516,52,ATASCOSA
1131,1363,-98.3498,28.8977,-98.3498.28.8977,1363,13.2394,52,ATASCOSA
1132,1364,-98.3398,28.8977,-98.3398.28.8977,1364,14.1272,52,ATASCOSA
1133,1365,-98.3298,28.8977,-98.3298.28.8977,1365,12.917,71,ATASCOSA
1134,1366,-98.3198,28.8977,-98.3198.28.8977,1366,13.44,52,ATASCOSA
1135,1367,-98.3098,28.8977,-98.3098.28.8977,1367,13.444,52,ATASCOSA
1136,1368,-98.2998,28.8977,-98.2998.28.8977,1368,12.8036,71,ATASCOSA
1137,1369,-98.2898,28.8977,-98.2898.28.8977,1369,13.1016,82,ATASCOSA
1138,1371,-98.2698,28.8977,-98.2698.28.8977,1371,13.1016,81,ATASCOSA
1139,1372,-98.2598,28.8977,-98.2598.28.8977,1372,13.0774,81,ATASCOSA
1140,1373,-98.2498,28.8977,-98.2498.28.8977,1373,13.3,52,ATASCOSA
1141,1374,-98.2398,28.8977,-98.2398.28.8977,1374,13.7336,52,ATASCOSA
1142,1375,-98.2298,28.8977,-98.2298.28.8977,1375,14.2964,52,ATASCOSA
1143,1376,-98.2198,28.8977,-98.2198.28.8977,1376,13.4992,52,ATASCOSA
1144,1377,-98.2098,28.8977,-98.2098.28.8977,1377,13.5226,52,ATASCOSA
1145,1378,-98.7998,28.8877,-98.7998.28.8877,1378,3.1138,82,ATASCOSA
1146,1379,-98.7898,28.8877,-98.7898.28.8877,1379,5.932,82,ATASCOSA
1147,1380,-98.7798,28.8877,-98.7798.28.8877,1380,5.9324,82,ATASCOSA
1148,1381,-98.7698,28.8877,-98.7698.28.8877,1381,5.3448,82,ATASCOSA
1149,1383,-98.7498,28.8877,-98.7498.28.8877,1383,6.128,71,ATASCOSA
1150,1384,-98.7398,28.8877,-98.7398.28.8877,1384,5.5004,52,ATASCOSA
1151,1386,-98.7198,28.8877,-98.7198.28.8877,1386,5.5004,82,ATASCOSA
1152,1388,-98.6998,28.8877,-98.6998.28.8877,1388,4.9706,52,ATASCOSA
1153,1389,-98.6898,28.8877,-98.6898.28.8877,1389,4.9706,52,ATASCOSA
1154,1390,-98.6798,28.8877,-98.6798.28.8877,1390,5.5788,52,ATASCOSA
1155,1391,-98.6698,28.8877,-98.6698.28.8877,1391,6.128,82,ATASCOSA
1156,1392,-98.6598,28.8877,-98.6598.28.8877,1392,5.5788,81,ATASCOSA
1157,1394,-98.6398,28.8877,-98.6398.28.8877,1394,5.5788,82,ATASCOSA
1158,1396,-98.6198,28.8877,-98.6198.28.8877,1396,5.3242,52,ATASCOSA
1159,1397,-98.6098,28.8877,-98.6098.28.8877,1397,6.0354,71,ATASCOSA
1160,1398,-98.5998,28.8877,-98.5998.28.8877,1398,12.4018,82,ATASCOSA
1161,1399,-98.5898,28.8877,-98.5898.28.8877,1399,12.4018,52,ATASCOSA
1162,1400,-98.5798,28.8877,-98.5798.28.8877,1400,12.6088,52,ATASCOSA
1163,1401,-98.5698,28.8877,-98.5698.28.8877,1401,12.4018,81,ATASCOSA
1164,1402,-98.5598,28.8877,-98.5598.28.8877,1402,12.6088,71,ATASCOSA
1165,1403,-98.5498,28.8877,-98.5498.28.8877,1403,12.5134,81,ATASCOSA
1166,1404,-98.5398,28.8877,-98.5398.28.8877,1404,12.8578,71,ATASCOSA
1167,1405,-98.5298,28.8877,-98.5298.28.8877,1405,12.4018,81,ATASCOSA
1168,1406,-98.5198,28.8877,-98.5198.28.8877,1406,12.183,52,ATASCOSA
1169,1407,-98.5098,28.8877,-98.5098.28.8877,1407,12.4018,90,ATASCOSA
1170,1408,-98.4998,28.8877,-98.4998.28.8877,1408,12.4446,71,ATASCOSA
1171,1409,-98.4898,28.8877,-98.4898.28.8877,1409,12.4446,52,ATASCOSA
1172,1410,-98.4798,28.8877,-98.4798.28.8877,1410,12.5642,71,ATASCOSA
1173,1411,-98.4698,28.8877,-98.4698.28.8877,1411,12.9578,52,ATASCOSA
1174,1413,-98.4498,28.8877,-98.4498.28.8877,1413,12.7894,52,ATASCOSA
1175,1414,-98.4398,28.8877,-98.4398.28.8877,1414,12.9192,71,ATASCOSA
1176,1415,-98.4298,28.8877,-98.4298.28.8877,1415,12.8472,81,ATASCOSA
1177,1416,-98.4198,28.8877,-98.4198.28.8877,1416,12.9192,52,ATASCOSA
1178,1417,-98.4098,28.8877,-98.4098.28.8877,1417,12.9192,52,ATASCOSA
1179,1419,-98.3898,28.8877,-98.3898.28.8877,1419,12.8444,71,ATASCOSA
1180,1420,-98.3798,28.8877,-98.3798.28.8877,1420,12.7894,52,ATASCOSA
1181,1421,-98.3698,28.8877,-98.3698.28.8877,1421,12.9516,71,ATASCOSA
1182,1422,-98.3598,28.8877,-98.3598.28.8877,1422,13.3706,71,ATASCOSA
1183,1423,-98.3498,28.8877,-98.3498.28.8877,1423,13.2396,52,ATASCOSA
1184,1424,-98.3398,28.8877,-98.3398.28.8877,1424,13.2396,52,ATASCOSA
1185,1425,-98.3298,28.8877,-98.3298.28.8877,1425,13.096,52,ATASCOSA
1186,1426,-98.3198,28.8877,-98.3198.28.8877,1426,13.5106,52,ATASCOSA
1187,1427,-98.3098,28.8877,-98.3098.28.8877,1427,13.078,52,ATASCOSA
1188,1428,-98.2998,28.8877,-98.2998.28.8877,1428,13.1016,52,ATASCOSA
1189,1429,-98.2898,28.8877,-98.2898.28.8877,1429,13.22,82,ATASCOSA
1190,1430,-98.2798,28.8877,-98.2798.28.8877,1430,12.8034,82,ATASCOSA
1191,1431,-98.2698,28.8877,-98.2698.28.8877,1431,13.46,81,ATASCOSA
1192,1432,-98.2598,28.8877,-98.2598.28.8877,1432,12.8034,71,ATASCOSA
1193,1433,-98.2498,28.8877,-98.2498.28.8877,1433,13.4612,81,ATASCOSA
1194,1434,-98.2398,28.8877,-98.2398.28.8877,1434,12.9394,52,ATASCOSA
1195,1435,-98.2298,28.8877,-98.2298.28.8877,1435,13.7438,71,ATASCOSA
1196,1437,-98.2098,28.8877,-98.2098.28.8877,1437,11.9082,52,ATASCOSA
1197,1438,-98.1998,28.8877,-98.1998.28.8877,1438,13.5648,52,ATASCOSA
1198,1439,-98.7998,28.8777,-98.7998.28.8777,1439,5.418,81,ATASCOSA
1199,1440,-98.7898,28.8777,-98.7898.28.8777,1440,5.9326,81,ATASCOSA
1200,1441,-98.7798,28.8777,-98.7798.28.8777,1441,5.0864,52,ATASCOSA
1201,1442,-98.7698,28.8777,-98.7698.28.8777,1442,5.3448,71,ATASCOSA
1202,1444,-98.7498,28.8777,-98.7498.28.8777,1444,5.5,81,ATASCOSA
1203,1445,-98.7398,28.8777,-98.7398.28.8777,1445,6.1278,82,ATASCOSA
1204,1447,-98.7198,28.8777,-98.7198.28.8777,1447,5.6718,82,ATASCOSA
1205,1448,-98.7098,28.8777,-98.7098.28.8777,1448,5.5788,82,ATASCOSA
1206,1449,-98.6998,28.8777,-98.6998.28.8777,1449,5.6718,52,ATASCOSA
1207,1450,-98.6898,28.8777,-98.6898.28.8777,1450,4.965,52,ATASCOSA
1208,1451,-98.6798,28.8777,-98.6798.28.8777,1451,5.6718,81,ATASCOSA
1209,1452,-98.6698,28.8777,-98.6698.28.8777,1452,5.7832,82,ATASCOSA
1210,1453,-98.6598,28.8777,-98.6598.28.8777,1453,5.457,81,ATASCOSA
1211,1454,-98.6498,28.8777,-98.6498.28.8777,1454,5.7832,81,ATASCOSA
1212,1455,-98.6398,28.8777,-98.6398.28.8777,1455,4.9706,52,ATASCOSA
1213,1456,-98.6298,28.8777,-98.6298.28.8777,1456,4.9706,81,ATASCOSA
1214,1457,-98.6198,28.8777,-98.6198.28.8777,1457,5.343,81,ATASCOSA
1215,1458,-98.6098,28.8777,-98.6098.28.8777,1458,6.208,81,ATASCOSA
1216,1459,-98.5998,28.8777,-98.5998.28.8777,1459,6.6186,52,ATASCOSA
1217,1460,-98.5898,28.8777,-98.5898.28.8777,1460,12.1828,82,ATASCOSA
1218,1462,-98.5698,28.8777,-98.5698.28.8777,1462,12.6086,82,ATASCOSA
1219,1463,-98.5598,28.8777,-98.5598.28.8777,1463,12.4018,82,ATASCOSA
1220,1464,-98.5498,28.8777,-98.5498.28.8777,1464,13.4268,52,ATASCOSA
1221,1465,-98.5398,28.8777,-98.5398.28.8777,1465,12.1828,52,ATASCOSA
1222,1466,-98.5298,28.8777,-98.5298.28.8777,1466,12.4018,52,ATASCOSA
1223,1468,-98.5098,28.8777,-98.5098.28.8777,1468,12.6086,81,ATASCOSA
1224,1469,-98.4998,28.8777,-98.4998.28.8777,1469,12.7078,71,ATASCOSA
1225,1470,-98.4798,28.8777,-98.4798.28.8777,1470,13.3718,71,ATASCOSA
1226,1471,-98.4698,28.8777,-98.4698.28.8777,1471,12.9578,71,ATASCOSA
1227,1473,-98.4498,28.8777,-98.4498.28.8777,1473,12.7102,90,ATASCOSA
1228,1474,-98.4398,28.8777,-98.4398.28.8777,1474,12.7898,52,ATASCOSA
1229,1475,-98.4298,28.8777,-98.4298.28.8777,1475,13.2286,52,ATASCOSA
1230,1476,-98.4198,28.8777,-98.4198.28.8777,1476,13.112,52,ATASCOSA
1231,1477,-98.4098,28.8777,-98.4098.28.8777,1477,12.7898,52,ATASCOSA
1232,1478,-98.3998,28.8777,-98.3998.28.8777,1478,12.4448,52,ATASCOSA
1233,1479,-98.3898,28.8777,-98.3898.28.8777,1479,12.9188,52,ATASCOSA
1234,1480,-98.3798,28.8777,-98.3798.28.8777,1480,12.8368,52,ATASCOSA
1235,1481,-98.3698,28.8777,-98.3698.28.8777,1481,12.7994,81,ATASCOSA
1236,1482,-98.3598,28.8777,-98.3598.28.8777,1482,13.3704,52,ATASCOSA
1237,1483,-98.3498,28.8777,-98.3498.28.8777,1483,13.3704,52,ATASCOSA
1238,1484,-98.3398,28.8777,-98.3398.28.8777,1484,13.723,52,ATASCOSA
1239,1485,-98.3298,28.8777,-98.3298.28.8777,1485,12.8768,71,ATASCOSA
1240,1487,-98.3098,28.8777,-98.3098.28.8777,1487,13.078,81,ATASCOSA
1241,1488,-98.2998,28.8777,-98.2998.28.8777,1488,13.078,52,ATASCOSA
1242,1489,-98.2898,28.8777,-98.2898.28.8777,1489,12.8482,81,ATASCOSA
1243,1490,-98.2798,28.8777,-98.2798.28.8777,1490,13.045,90,ATASCOSA
1244,1491,-98.2698,28.8777,-98.2698.28.8777,1491,13.46,52,ATASCOSA
1245,1492,-98.2598,28.8777,-98.2598.28.8777,1492,13.0556,52,ATASCOSA
1246,1493,-98.2498,28.8777,-98.2498.28.8777,1493,12.9876,81,ATASCOSA
1247,1494,-98.2398,28.8777,-98.2398.28.8777,1494,14.4752,52,ATASCOSA
1248,1495,-98.2298,28.8777,-98.2298.28.8777,1495,13.964,52,ATASCOSA
1249,1496,-98.2198,28.8777,-98.2198.28.8777,1496,13.8302,52,ATASCOSA
1250,1497,-98.2098,28.8777,-98.2098.28.8777,1497,13.8302,52,ATASCOSA
1251,1498,-98.1998,28.8777,-98.1998.28.8777,1498,8.6242,52,ATASCOSA
1252,1499,-98.1898,28.8777,-98.1898.28.8777,1499,13.964,52,ATASCOSA
1253,1500,-98.7998,28.8677,-98.7998.28.8677,1500,6.4772,82,ATASCOSA
1254,1502,-98.7798,28.8677,-98.7798.28.8677,1502,5.9456,81,ATASCOSA
1255,1504,-98.7598,28.8677,-98.7598.28.8677,1504,5.9456,71,ATASCOSA
1256,1505,-98.7498,28.8677,-98.7498.28.8677,1505,6.2154,82,ATASCOSA
1257,1506,-98.7398,28.8677,-98.7398.28.8677,1506,6.0406,82,ATASCOSA
1258,1507,-98.7298,28.8677,-98.7298.28.8677,1507,6.0406,52,ATASCOSA
1259,1508,-98.7198,28.8677,-98.7198.28.8677,1508,6.58,82,ATASCOSA
1260,1509,-98.7098,28.8677,-98.7098.28.8677,1509,6.1534,71,ATASCOSA
1261,1510,-98.6998,28.8677,-98.6998.28.8677,1510,6.2518,52,ATASCOSA
1262,1511,-98.6898,28.8677,-98.6898.28.8677,1511,6.1296,90,ATASCOSA
1263,1512,-98.6798,28.8677,-98.6798.28.8677,1512,3.4182,52,ATASCOSA
1264,1513,-98.6698,28.8677,-98.6698.28.8677,1513,6.5804,81,ATASCOSA
1265,1514,-98.6598,28.8677,-98.6598.28.8677,1514,6.0406,52,ATASCOSA
1266,1515,-98.6498,28.8677,-98.6498.28.8677,1515,5.4016,81,ATASCOSA
1267,1516,-98.6398,28.8677,-98.6398.28.8677,1516,6.1534,81,ATASCOSA
1268,1517,-98.6298,28.8677,-98.6298.28.8677,1517,6.2518,82,ATASCOSA
1269,1519,-98.6098,28.8677,-98.6098.28.8677,1519,6.3018,52,ATASCOSA
1270,1520,-98.5998,28.8677,-98.5998.28.8677,1520,6.1394,82,ATASCOSA
1271,1521,-98.5898,28.8677,-98.5898.28.8677,1521,6.1394,82,ATASCOSA
1272,1522,-98.5798,28.8677,-98.5798.28.8677,1522,12.3904,82,ATASCOSA
1273,1524,-98.5598,28.8677,-98.5598.28.8677,1524,12.228,52,ATASCOSA
1274,1525,-98.5498,28.8677,-98.5498.28.8677,1525,12.228,52,ATASCOSA
1275,1527,-98.5298,28.8677,-98.5298.28.8677,1527,12.0804,71,ATASCOSA
1276,1528,-98.5198,28.8677,-98.5198.28.8677,1528,12.3904,81,ATASCOSA
1277,1529,-98.5098,28.8677,-98.5098.28.8677,1529,12.3904,52,ATASCOSA
1278,1531,-98.4898,28.8677,-98.4898.28.8677,1531,12.9236,52,ATASCOSA
1279,1532,-98.4798,28.8677,-98.4798.28.8677,1532,12.7714,52,ATASCOSA
1280,1533,-98.4698,28.8677,-98.4698.28.8677,1533,12.6468,71,ATASCOSA
1281,1534,-98.4598,28.8677,-98.4598.28.8677,1534,12.562,81,ATASCOSA
1282,1535,-98.4498,28.8677,-98.4498.28.8677,1535,12.7972,52,ATASCOSA
1283,1536,-98.4398,28.8677,-98.4398.28.8677,1536,12.7972,82,ATASCOSA
1284,1537,-98.4298,28.8677,-98.4298.28.8677,1537,12.5306,52,ATASCOSA
1285,1538,-98.4198,28.8677,-98.4198.28.8677,1538,12.7972,52,ATASCOSA
1286,1539,-98.4098,28.8677,-98.4098.28.8677,1539,12.562,81,ATASCOSA
1287,1540,-98.3998,28.8677,-98.3998.28.8677,1540,12.7972,52,ATASCOSA
1288,1541,-98.3898,28.8677,-98.3898.28.8677,1541,12.6938,81,ATASCOSA
1289,1542,-98.3698,28.8677,-98.3698.28.8677,1542,12.94,52,ATASCOSA
1290,1543,-98.3598,28.8677,-98.3598.28.8677,1543,13.3362,52,ATASCOSA
1291,1544,-98.3498,28.8677,-98.3498.28.8677,1544,13.0068,52,ATASCOSA
1292,1545,-98.3398,28.8677,-98.3398.28.8677,1545,13.8704,81,ATASCOSA
1293,1546,-98.3298,28.8677,-98.3298.28.8677,1546,12.8956,52,ATASCOSA
1294,1547,-98.3198,28.8677,-98.3198.28.8677,1547,13.126,52,ATASCOSA
1295,1548,-98.3098,28.8677,-98.3098.28.8677,1548,13.126,81,ATASCOSA
1296,1549,-98.2998,28.8677,-98.2998.28.8677,1549,13.6674,52,ATASCOSA
1297,1550,-98.2898,28.8677,-98.2898.28.8677,1550,13.6674,52,ATASCOSA
1298,1551,-98.2798,28.8677,-98.2798.28.8677,1551,12.995,71,ATASCOSA
1299,1552,-98.2698,28.8677,-98.2698.28.8677,1552,13.126,52,ATASCOSA
1300,1553,-98.2598,28.8677,-98.2598.28.8677,1553,12.9912,81,ATASCOSA
1301,1554,-98.2498,28.8677,-98.2498.28.8677,1554,14.5456,52,ATASCOSA
1302,1555,-98.2398,28.8677,-98.2398.28.8677,1555,13.2816,52,ATASCOSA
1303,1556,-98.2298,28.8677,-98.2298.28.8677,1556,14.5456,52,ATASCOSA
1304,1557,-98.2198,28.8677,-98.2198.28.8677,1557,14.5456,52,ATASCOSA
1305,1558,-98.2098,28.8677,-98.2098.28.8677,1558,13.7434,52,ATASCOSA
1306,1559,-98.1998,28.8677,-98.1998.28.8677,1559,12.003,52,ATASCOSA
1307,1560,-98.1898,28.8677,-98.1898.28.8677,1560,13.7068,52,ATASCOSA
1308,1561,-98.1798,28.8677,-98.1798.28.8677,1561,13.7068,52,ATASCOSA
1309,1562,-98.7998,28.8577,-98.7998.28.8577,1562,5.9062,52,ATASCOSA
1310,1564,-98.7798,28.8577,-98.7798.28.8577,1564,5.9456,82,ATASCOSA
1311,1565,-98.7698,28.8577,-98.7698.28.8577,1565,6.477,52,ATASCOSA
1312,1566,-98.7598,28.8577,-98.7598.28.8577,1566,5.3236,52,ATASCOSA
1313,1567,-98.7498,28.8577,-98.7498.28.8577,1567,6.0406,52,ATASCOSA
1314,1568,-98.7398,28.8577,-98.7398.28.8577,1568,6.5798,52,ATASCOSA
1315,1569,-98.7298,28.8577,-98.7298.28.8577,1569,5.9298,52,ATASCOSA
1316,1570,-98.7198,28.8577,-98.7198.28.8577,1570,6.0406,52,ATASCOSA
1317,1573,-98.6898,28.8577,-98.6898.28.8577,1573,6.164,52,ATASCOSA
1318,1574,-98.6798,28.8577,-98.6798.28.8577,1574,6.1534,52,ATASCOSA
1319,1575,-98.6698,28.8577,-98.6698.28.8577,1575,5.4016,82,ATASCOSA
1320,1576,-98.6598,28.8577,-98.6598.28.8577,1576,5.4016,52,ATASCOSA
1321,1577,-98.6498,28.8577,-98.6498.28.8577,1577,5.39,81,ATASCOSA
1322,1579,-98.6298,28.8577,-98.6298.28.8577,1579,3.4182,81,ATASCOSA
1323,1580,-98.6198,28.8577,-98.6198.28.8577,1580,6.2442,52,ATASCOSA
1324,1581,-98.6098,28.8577,-98.6098.28.8577,1581,6.1162,81,ATASCOSA
1325,1582,-98.5998,28.8577,-98.5998.28.8577,1582,6.2414,52,ATASCOSA
1326,1583,-98.5898,28.8577,-98.5898.28.8577,1583,6.1394,52,ATASCOSA
1327,1584,-98.5798,28.8577,-98.5798.28.8577,1584,11.9464,82,ATASCOSA
1328,1585,-98.5698,28.8577,-98.5698.28.8577,1585,12.0806,52,ATASCOSA
1329,1586,-98.5598,28.8577,-98.5598.28.8577,1586,11.9464,82,ATASCOSA
1330,1587,-98.5498,28.8577,-98.5498.28.8577,1587,11.9464,52,ATASCOSA
1331,1588,-98.5398,28.8577,-98.5398.28.8577,1588,12.3902,52,ATASCOSA
1332,1589,-98.5298,28.8577,-98.5298.28.8577,1589,12.5738,81,ATASCOSA
1333,1590,-98.5198,28.8577,-98.5198.28.8577,1590,12.3902,71,ATASCOSA
1334,1591,-98.5098,28.8577,-98.5098.28.8577,1591,13.1798,71,ATASCOSA
1335,1592,-98.4998,28.8577,-98.4998.28.8577,1592,12.7972,52,ATASCOSA
1336,1593,-98.4898,28.8577,-98.4898.28.8577,1593,12.7972,52,ATASCOSA
1337,1594,-98.4798,28.8577,-98.4798.28.8577,1594,12.5302,71,ATASCOSA
1338,1595,-98.4698,28.8577,-98.4698.28.8577,1595,12.6932,52,ATASCOSA
1339,1596,-98.4598,28.8577,-98.4598.28.8577,1596,12.6046,52,ATASCOSA
1340,1597,-98.4498,28.8577,-98.4498.28.8577,1597,12.6486,71,ATASCOSA
1341,1599,-98.4298,28.8577,-98.4298.28.8577,1599,12.4704,52,ATASCOSA
1342,1600,-98.4198,28.8577,-98.4198.28.8577,1600,12.6486,52,ATASCOSA
1343,1601,-98.4098,28.8577,-98.4098.28.8577,1601,12.7972,52,ATASCOSA
1344,1602,-98.3998,28.8577,-98.3998.28.8577,1602,12.7972,52,ATASCOSA
